품목조회(Biofdnc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
품목상태,등록일,등록자,최종수정일,최종수정자,관리부서,품목대분류,품목중분류,품목소분류,Lot 관리,품목자산분류,품번,품명,규격,영문명,품목설명,기준단위,품목세부분류,검색어(이명(異名)),사양,품목특이사항,CAS NO,MOQ,포장단위,Manufacturer,Country of Manufacture,Source of Origin(Method),Plant Part,Country of Origin,중국원료신고번호(NMPA),알러젠성분,Furocoumarines,효능,특허,논문,임상,사용기한,보관위치,보관방법1,안정성 및 유의사항1,Note on storage1,Safety & Handling1,NOTICE (COA3 영문)1,NOTICE (COA3 국문)1,NOTICE (Composition 국문)1,NOTICE (Composition 영문)1,CAUTION (Origin)1,유기농 인증,KOSHER 인증,HALAL 인증,VEGAN 인증,ISAAA 인증,RSPO 인증,REACH 인증,Expiration Date,보관방법2,안정성 및 유의사항2,Note on storage2,Safety & Handling2,NOTICE (COA3 영문)2,NOTICE (COA3 국문)2,NOTICE (Composition 국문)2,NOTICE (Composition 영문)2,CAUTION (Origin)2
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00349,삼흑수,,,,KG,Extract Complex,,"BG,PE,E-lb-5.0~7.0",,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00350,삼흑수 H,,,,KG,Extract Complex,삼흑수,"[기준]H,BG,E-lb-5.0",,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00351,상백피추출물,,,,KG,상백피,,"P,BG,E-lyb-4.5",,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00352,상백피추출물 H,,,,KG,상백피,(NMPA),[기준]BG.H.E-ly-4.5,,,5kg,"5, 10, 20kg",,,,,,144315-02004-1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00353,상엽추출물 H,,,,KG,상엽,,"BG,H,E-ly-5.0~7.0",,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00354,상추추출물 (단종),,,[단종] 원물없음,KG,상추,,,[단종] 원물없음,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00355,상황버섯추출물 H,,,,KG,상황버섯,,"BG,H,E-ly-4.5~6.5",,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00356,새싹 Complex,,,,KG,Extract Complex,,"BG,H-c-5.0~7.0",,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00357,새싹 Complex H,,,,KG,,,,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00358,새싹보리추출물,,,,KG,보리,보리잎 추출물(지원바이오),H-yw-4.5,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00359,생강추출물 H,,,,KG,생강,,"BG,H,E-yw-5.5~7.5",,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00360,"생강,양파,고추추출물 H",,,,KG,Extract Complex,,,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00361,생지황추출물,,,,KG,,,,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00362,서양민들레추출물 H,,,,KG,서양민들레,,,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00363,서양배추출물D,,,,KG,서양배,,,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00364,석류추출물 (단종),,,"[주의][신규영업금지] 석류피에는 Pelletierine, Pseudopelletierine 이 있으며, 사용금지성분( 화장품 안전기준 등에 관한 규정 별표1. 사용할 수 없는 원료 - 펠레티에린 및 그 염류), 해당이슈 고객사에 반드시 전달",KG,석류,,"BG,PE-c~ly-4.5~7.0","[주의][신규영업금지] 석류피에는 Pelletierine, Pseudopelletierine 이 있으며, 사용금지성분( 화장품 안전기준 등에 관한 규정 별표1. 사용할 수 없는 원",,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2024-09-02,민지애,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00365,석류추출물 H,,,"[주의][신규영업금지] 석류피에는 Pelletierine, Pseudopelletierine 이 있으며, 사용금지성분( 화장품 안전기준 등에 관한 규정 별표1. 사용할 수 없는 원료 - 펠레티에린 및 그 염류), 해당이슈 고객사에 반드시 전달

>2024-01-12 민지애_송지혁 석류추출물 단종으로 업체에 전달 하였으나, 진코스텍은 인지하고 발주 주겠다고 함.

> 코스파인 코스모코스 석류추출물(FD&C) 2020.06 최종구매 > 신동선_이다이 단종 협의 2024-01-26 

",KG,석류,진코스텍은 특이사항 확인 하였고 발주 받기로 함.,"[단종] BG,H,E-yw-4.0~7.0 [진코스텍만 유지]","[주의][신규영업금지] 석류피에는 Pelletierine, Pseudopelletierine 이 있으며, 사용금지성분( 화장품 안전기준 등에 관한 규정 별표1. 사용할 수 없는 원",,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00366,석류추출물 H-C (단종),,,"[단종][주의][신규영업금지] 석류피에는 Pelletierine, Pseudopelletierine 이 있으며, 사용금지성분( 화장품 안전기준 등에 관한 규정 별표1. 사용할 수 없는 원료 - 펠레티에린 및 그 염류), 해당이슈 고객사에 반드시 전달, 2021년10월1일 코스모코스에 단종 전달",KG,,,,"[단종][주의][신규영업금지] 석류피에는 Pelletierine, Pseudopelletierine 이 있으며, 사용금지성분( 화장품 안전기준 등에 관한 규정 별표1. 사용할 수 ",,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00367,석류추출수,,,"[주의][신규영업금지] 석류피에는 Pelletierine, Pseudopelletierine 이 있으며, 사용금지성분( 화장품 안전기준 등에 관한 규정 별표1. 사용할 수 없는 원료 - 펠레티에린 및 그 염류), 해당이슈 고객사에 반드시 전달",KG,,,,"[주의][신규영업금지] 석류피에는 Pelletierine, Pseudopelletierine 이 있으며, 사용금지성분( 화장품 안전기준 등에 관한 규정 별표1. 사용할 수 없는 원",,20kg,200kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2024-10-25,민지애,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00368,선인장추출물 N,,,,KG,선인장,,BG.PE-yw-4.5,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00369,설탕단풍나무추출물 H,,,,KG,,,,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00370,섬오갈피추출물 H,,,,KG,,,,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00371,세이지추출물 H,,,,KG,세이지,,"BG,H,E-bw-4.5~6.5",,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00372,소나무추출물 H (제품진행금지),,,과산화물가 이슈,KG,,,,과산화물가 이슈,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00373,솔잎추출물 (단종),,,[단종] 2022-03-17 과산화물가 이슈 [제품진행금지],KG,소나무,,,[단종] 2022-03-17 과산화물가 이슈 [제품진행금지],,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00374,솔잎추출물 H (단종),,,[단종] 2022-03-17 과산화물가 이슈 [제품진행금지],KG,소나무,,,[단종] 2022-03-17 과산화물가 이슈 [제품진행금지],,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00375,솝베리열매추출물 H,,,,KG,트리리프솝베리열매,,,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00376,송이버섯추출물,,,,KG,,,,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00377,쇠뜨기추출물 H,,,,KG,쇠뜨기,,"H,BG,E-bw-4.0",,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00378,수박Complex수(사용중지),,,,KG,,(사용중지),,,,20kg,200kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00379,수박추출물 H,,,,KG,수박,,BG.H.E-c-5.0,,,20kg,200kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00380,수선화비늘줄기추출물 H,,,,KG,,,,,,20kg,200kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2025-03-13,박철언,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00381,숙지황추출물 H,,,,KG,숙지황,,4.0 ~ 6.0,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00382,숯추출물 H,,,[단종] 더마밀 단종통보 2022-11-17 (송지혁),KG,,(단종),[단종],[단종] 더마밀 단종통보 2022-11-17 (송지혁),,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00383,쉬즈마린하이드로겔마스크콤플렉스,,,,KG,,,,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00384,스테비아추출물,,,,KG,스테비아,,"BG,PE,E-ly-4.5~6.5",,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00385,스페인감초뿌리추출물 H,,,,KG,감초,,,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00386,승마추출물 H,,,,KG,,,,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00387,시카카이열매추출물,,,,KG,,,,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00388,쌀겨추출물,,,,KG,쌀,쌀겨 추출물,BG.PE-c-4.5,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00389,쌀뜨물추출물,,,,KG,,,,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2024-07-24,박철언,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00390,쑥추출물,,,,KG,쑥,,"P,BG-ly-5.0",Artemisia Vulgaris Extract,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00391,쑥추출물 H,,,Artemisia Princeps Extract,KG,쑥,,"[기준]BG,H,E-ly-5.0~7.0",Artemisia Princeps Extract,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00392,아로니아열매추출물 H,,,,KG,아로니아,,BG.H-lr-3.0,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00393,아르간추출물 (단종),,,단종사유 : 현재 원재료 국내 수급이 안됨 2020-06-10 나투젠 마영규 책임연구원에게 전달<br>,KG,,,,단종사유 : 현재 원재료 국내 수급이 안됨 2020-06-10 나투젠 마영규 책임연구원에게 전달<br>,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00394,아르니카꽃추출물,,,,KG,아르니카,,"BG,PE-ly-4.5~6.5",,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00395,아몬드추출물 H,,,,KG,,,,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00396,아보카도추출물,,,,KG,아보카도,,"BG,PE,E-bw-4.5~6.5",,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00397,아보카도추출물 H,,,,KG,아보카도,,"BG,H,E-yw(bw)-4.5~6.5",,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00398,아보카도추출수,,,,KG,,,,,,20kg,200kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00399,아사이베리수,,,,KG,,,,,,20kg,200kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00400,아사이베리추출물,,,,KG,아사이베리,,"BG,PE-ly-3.0~5.0",,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00401,아사이베리추출물 H,,,,KG,아사이베리,,BG.H.E-ly-3.0,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00402,아사이야자추출물,,,[사용금지] 아사이팜열매와 학명이 다름<br>,KG,아사이베리,"(사용금지), 아사이베리",,[사용금지] 아사이팜열매와 학명이 다름<br>,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00403,아세로라추출물,,,,KG,,,,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00404,아이비추출물,,,,KG,,,,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00405,아이슬란드빙하수(HD),,,,KG,,,,,,20kg,200kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00406,알로에수,,,,KG,알로에베라,,,,,20kg,200kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00407,알로에추출물,,,,KG,알로에베라,,BG.H-c-5.0,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2024-04-04,신동선,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00408,알로에추출물 H,,,케이프알로에잎추출물/ Aloe Ferox Leaf Extract 해든화장품만 사용,KG,알로에베라,케이프알로에잎추출물,BG.H.E-ly-5.0,해든화장품만 사용,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00409,알로에베라잎추출물,,,,KG,알로에베라,,"BG,PE-ly-4.5",,,"5, 10, 20kg",5kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Extract(E),1,제품,RPE00410,알로에베라잎추출물 BG,,,,KG,알로에베라,알로에베라잎추출물BG,BG-c-5.0,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
